trial_id,method,step,r_squared,entropy,violations,tq
66,epistemic,3,0.529924,0.470076,0,1.0000
66,epistemic,4,0.606600,0.393400,0,1.0000
66,epistemic,5,0.606494,0.393506,0,1.0000
66,epistemic,6,0.637036,0.362964,0,1.0000
66,epistemic,7,0.639866,0.360134,0,0.4865
67,epistemic,0,0.309740,0.690260,0,1.0000
67,epistemic,1,0.359744,0.640256,0,1.0000
67,epistemic,2,0.488009,0.511991,0,1.0000
67,epistemic,3,0.522854,0.477146,0,1.0000
67,epistemic,4,0.609351,0.390649,0,1.0000
67,epistemic,5,0.609546,0.390454,0,1.0000
67,epistemic,6,0.631801,0.368199,0,1.0000
67,epistemic,7,0.635507,0.364493,0,0.4865
68,epistemic,0,0.228539,0.771461,0,1.0000
68,epistemic,1,0.301926,0.698074,0,1.0000
68,epistemic,2,0.442265,0.557735,0,1.0000
68,epistemic,3,0.505588,0.494412,0,1.0000
68,epistemic,4,0.588345,0.411655,0,1.0000
68,epistemic,5,0.588081,0.411919,0,1.0000
68,epistemic,6,0.614723,0.385277,0,1.0000
68,epistemic,7,0.616220,0.383780,0,0.4865
69,epistemic,0,0.216108,0.783892,0,1.0000
69,epistemic,1,0.298699,0.701301,0,1.0000
69,epistemic,2,0.472629,0.527371,0,1.0000
69,epistemic,3,0.527284,0.472716,0,1.0000
69,epistemic,4,0.577142,0.422858,0,1.0000
69,epistemic,5,0.577267,0.422733,0,1.0000
69,epistemic,6,0.591811,0.408189,0,1.0000
69,epistemic,7,0.589621,0.410379,0,0.4865
70,epistemic,0,0.171722,0.828278,0,1.0000
70,epistemic,1,0.267211,0.732789,0,1.0000
70,epistemic,2,0.399617,0.600383,0,1.0000
70,epistemic,3,0.425252,0.574748,0,1.0000
70,epistemic,4,0.530456,0.469544,0,1.0000
70,epistemic,5,0.524537,0.475463,0,1.0000
70,epistemic,6,0.579185,0.420815,0,1.0000
70,epistemic,7,0.569075,0.430925,0,0.4865
71,epistemic,0,0.211397,0.788603,0,1.0000
71,epistemic,1,0.246230,0.753770,0,1.0000
71,epistemic,2,0.448688,0.551312,0,1.0000
71,epistemic,3,0.481412,0.518588,0,1.0000
71,epistemic,4,0.582183,0.417817,0,1.0000
71,epistemic,5,0.580553,0.419447,0,1.0000
71,epistemic,6,0.611984,0.388016,0,1.0000
71,epistemic,7,0.610864,0.389136,0,0.4865
72,epistemic,0,0.188063,0.811937,0,1.0000
72,epistemic,1,0.256721,0.743279,0,1.0000
72,epistemic,2,0.386228,0.613772,0,1.0000
72,epistemic,3,0.424719,0.575281,0,1.0000
72,epistemic,4,0.532438,0.467562,0,1.0000
72,epistemic,5,0.531856,0.468144,0,1.0000
72,epistemic,6,0.593281,0.406719,0,1.0000
72,epistemic,7,0.596718,0.403282,0,0.4865
73,epistemic,0,0.245081,0.754919,0,1.0000
73,epistemic,1,0.309263,0.690737,0,1.0000
73,epistemic,2,0.483315,0.516685,0,1.0000
73,epistemic,3,0.523440,0.476560,0,1.0000
73,epistemic,4,0.581485,0.418515,0,1.0000
73,epistemic,5,0.581127,0.418873,0,1.0000
73,epistemic,6,0.613764,0.386236,0,1.0000
73,epistemic,7,0.614398,0.385602,0,0.4865
74,epistemic,0,0.268928,0.731072,0,1.0000
74,epistemic,1,0.360716,0.639284,0,1.0000
74,epistemic,2,0.441615,0.558385,0,1.0000
74,epistemic,3,0.507554,0.492446,0,1.0000
74,epistemic,4,0.575358,0.424642,0,1.0000
74,epistemic,5,0.575219,0.424781,0,1.0000
74,epistemic,6,0.594053,0.405947,0,1.0000
74,epistemic,7,0.597495,0.402505,0,0.4865
75,epistemic,0,0.209934,0.790066,0,1.0000
75,epistemic,1,0.267736,0.732264,0,1.0000
75,epistemic,2,0.457178,0.542822,0,1.0000
75,epistemic,3,0.491418,0.508582,0,1.0000
75,epistemic,4,0.558589,0.441411,0,1.0000
75,epistemic,5,0.555950,0.444050,0,1.0000
75,epistemic,6,0.600713,0.399287,0,1.0000
75,epistemic,7,0.601913,0.398087,0,0.4865
76,epistemic,0,0.226086,0.773914,0,1.0000
76,epistemic,1,0.319907,0.680093,0,1.0000
76,epistemic,2,0.449023,0.550977,0,1.0000
76,epistemic,3,0.513147,0.486853,0,1.0000
76,epistemic,4,0.599113,0.400887,0,1.0000
76,epistemic,5,0.599095,0.400905,0,1.0000
76,epistemic,6,0.614503,0.385497,0,1.0000
76,epistemic,7,0.618265,0.381735,0,0.4865
77,epistemic,0,0.321100,0.678900,0,1.0000
77,epistemic,1,0.385576,0.614424,0,1.0000
77,epistemic,2,0.458482,0.541518,0,1.0000
77,epistemic,3,0.515704,0.484296,0,1.0000
77,epistemic,4,0.635754,0.364246,0,1.0000
77,epistemic,5,0.635636,0.364364,0,1.0000
77,epistemic,6,0.650080,0.349920,0,1.0000
77,epistemic,7,0.650978,0.349022,0,0.4865
78,epistemic,0,0.295510,0.704490,0,1.0000
78,epistemic,1,0.314662,0.685338,0,1.0000
78,epistemic,2,0.473887,0.526113,0,1.0000
78,epistemic,3,0.495582,0.504418,0,1.0000
78,epistemic,4,0.593921,0.406079,0,1.0000
78,epistemic,5,0.594059,0.405941,0,1.0000
78,epistemic,6,0.616315,0.383685,0,1.0000
78,epistemic,7,0.616164,0.383836,0,0.4865
79,epistemic,0,0.227204,0.772796,0,1.0000
79,epistemic,1,0.294531,0.705469,0,1.0000
79,epistemic,2,0.449880,0.550120,0,1.0000
79,epistemic,3,0.514785,0.485215,0,1.0000
79,epistemic,4,0.597853,0.402147,0,1.0000
79,epistemic,5,0.597830,0.402170,0,1.0000
79,epistemic,6,0.628935,0.371065,0,1.0000
79,epistemic,7,0.628904,0.371096,0,0.4865
80,epistemic,0,0.201258,0.798742,0,1.0000
80,epistemic,1,0.259960,0.740040,0,1.0000
80,epistemic,2,0.397218,0.602782,0,1.0000
80,epistemic,3,0.440417,0.559583,0,1.0000
80,epistemic,4,0.542378,0.457622,0,1.0000
80,epistemic,5,0.542609,0.457391,0,1.0000
80,epistemic,6,0.551303,0.448697,0,1.0000
80,epistemic,7,0.549378,0.450622,0,0.4865
81,epistemic,0,0.272000,0.728000,0,1.0000
81,epistemic,1,0.311178,0.688822,0,1.0000
81,epistemic,2,0.430094,0.569906,0,1.0000
81,epistemic,3,0.487706,0.512294,0,1.0000
81,epistemic,4,0.588909,0.411091,0,1.0000
81,epistemic,5,0.588510,0.411490,0,1.0000
81,epistemic,6,0.593465,0.406535,0,1.0000
81,epistemic,7,0.592600,0.407400,0,0.4865
82,epistemic,0,0.220284,0.779716,0,1.0000
82,epistemic,1,0.316433,0.683567,0,1.0000
82,epistemic,2,0.452131,0.547869,0,1.0000
82,epistemic,3,0.511307,0.488693,0,1.0000
82,epistemic,4,0.570498,0.429502,0,1.0000
82,epistemic,5,0.568035,0.431965,0,1.0000
82,epistemic,6,0.605028,0.394972,0,1.0000
82,epistemic,7,0.597417,0.402583,0,0.4865
83,epistemic,0,0.175775,0.824225,0,1.0000
83,epistemic,1,0.211794,0.788206,0,1.0000
83,epistemic,2,0.407608,0.592392,0,1.0000
83,epistemic,3,0.434235,0.565765,0,1.0000
83,epistemic,4,0.545970,0.454030,0,1.0000
83,epistemic,5,0.543341,0.456659,0,1.0000
83,epistemic,6,0.605674,0.394326,0,1.0000
83,epistemic,7,0.604078,0.395922,0,0.4865
84,epistemic,0,0.200895,0.799105,0,1.0000
84,epistemic,1,0.246389,0.753611,0,1.0000
84,epistemic,2,0.425255,0.574745,0,1.0000
84,epistemic,3,0.484694,0.515306,0,1.0000
84,epistemic,4,0.562777,0.437223,0,1.0000
84,epistemic,5,0.563031,0.436969,0,1.0000
84,epistemic,6,0.590233,0.409767,0,1.0000
84,epistemic,7,0.592910,0.407090,0,0.4865
85,epistemic,0,0.235039,0.764961,0,1.0000
85,epistemic,1,0.300010,0.699990,0,1.0000
85,epistemic,2,0.442929,0.557071,0,1.0000
85,epistemic,3,0.491803,0.508197,0,1.0000
85,epistemic,4,0.586000,0.414000,0,1.0000
85,epistemic,5,0.586197,0.413803,0,1.0000
85,epistemic,6,0.601270,0.398730,0,1.0000
85,epistemic,7,0.604351,0.395649,0,0.4865
86,epistemic,0,0.247277,0.752723,0,1.0000
86,epistemic,1,0.274478,0.725522,0,1.0000
86,epistemic,2,0.336863,0.663137,0,1.0000
86,epistemic,3,0.398138,0.601862,0,1.0000
86,epistemic,4,0.521218,0.478782,0,1.0000
86,epistemic,5,0.521226,0.478774,0,1.0000
86,epistemic,6,0.555721,0.444279,0,1.0000
86,epistemic,7,0.558759,0.441241,0,0.4865
87,epistemic,0,0.226994,0.773006,0,1.0000
87,epistemic,1,0.271034,0.728966,0,1.0000
87,epistemic,2,0.454205,0.545795,0,1.0000
87,epistemic,3,0.512682,0.487318,0,1.0000
87,epistemic,4,0.576803,0.423197,0,1.0000
87,epistemic,5,0.576663,0.423337,0,1.0000
87,epistemic,6,0.573522,0.426478,0,1.0000
87,epistemic,7,0.573720,0.426280,0,0.4865
88,epistemic,0,0.200858,0.799142,0,1.0000
88,epistemic,1,0.229189,0.770811,0,1.0000
88,epistemic,2,0.333813,0.666187,0,1.0000
88,epistemic,3,0.401780,0.598220,0,1.0000
88,epistemic,4,0.498216,0.501784,0,1.0000
88,epistemic,5,0.498053,0.501947,0,1.0000
88,epistemic,6,0.546089,0.453911,0,1.0000
88,epistemic,7,0.550230,0.449770,0,0.4865
89,epistemic,0,0.218523,0.781477,0,1.0000
89,epistemic,1,0.301840,0.698160,0,1.0000
89,epistemic,2,0.477485,0.522515,0,1.0000
89,epistemic,3,0.513920,0.486080,0,1.0000
89,epistemic,4,0.584035,0.415965,0,1.0000
89,epistemic,5,0.583644,0.416356,0,1.0000
89,epistemic,6,0.608205,0.391795,0,1.0000
89,epistemic,7,0.604804,0.395196,0,0.4865
90,epistemic,0,0.229666,0.770334,0,1.0000
90,epistemic,1,0.290595,0.709405,0,1.0000
90,epistemic,2,0.414855,0.585145,0,1.0000
90,epistemic,3,0.482904,0.517096,0,1.0000
90,epistemic,4,0.536592,0.463408,0,1.0000
90,epistemic,5,0.535193,0.464807,0,1.0000
90,epistemic,6,0.565142,0.434858,0,1.0000
90,epistemic,7,0.568561,0.431439,0,0.4865
91,epistemic,0,0.267285,0.732715,0,1.0000
91,epistemic,1,0.339317,0.660683,0,1.0000
91,epistemic,2,0.442419,0.557581,0,1.0000
91,epistemic,3,0.476679,0.523321,0,1.0000
91,epistemic,4,0.596818,0.403182,0,1.0000
91,epistemic,5,0.596140,0.403860,0,1.0000
91,epistemic,6,0.627518,0.372482,0,1.0000
91,epistemic,7,0.629379,0.370621,0,0.4865
92,epistemic,0,0.255531,0.744469,0,1.0000
92,epistemic,1,0.339737,0.660263,0,1.0000
92,epistemic,2,0.422610,0.577390,0,1.0000
92,epistemic,3,0.475336,0.524664,0,1.0000
92,epistemic,4,0.593631,0.406369,0,1.0000
92,epistemic,5,0.593345,0.406655,0,1.0000
92,epistemic,6,0.620404,0.379596,0,1.0000
92,epistemic,7,0.623013,0.376987,0,0.4865
93,epistemic,0,0.087501,0.912499,0,1.0000
93,epistemic,1,0.175022,0.824978,0,1.0000
93,epistemic,2,0.395629,0.604371,0,1.0000
93,epistemic,3,0.463636,0.536364,0,1.0000
93,epistemic,4,0.550042,0.449958,0,1.0000
93,epistemic,5,0.550318,0.449682,0,1.0000
93,epistemic,6,0.591280,0.408720,0,1.0000
93,epistemic,7,0.589967,0.410033,0,0.4865
94,epistemic,0,0.268782,0.731218,0,1.0000
94,epistemic,1,0.333685,0.666315,0,1.0000
94,epistemic,2,0.454900,0.545100,0,1.0000
94,epistemic,3,0.468403,0.531597,0,1.0000
94,epistemic,4,0.525782,0.474218,0,1.0000
94,epistemic,5,0.525686,0.474314,0,1.0000
94,epistemic,6,0.557093,0.442907,0,1.0000
94,epistemic,7,0.556697,0.443303,0,0.4865
95,epistemic,0,0.223414,0.776586,0,1.0000
95,epistemic,1,0.291273,0.708727,0,1.0000
95,epistemic,2,0.464185,0.535815,0,1.0000
95,epistemic,3,0.531254,0.468746,0,1.0000
95,epistemic,4,0.596487,0.403513,0,1.0000
95,epistemic,5,0.593674,0.406326,0,1.0000
95,epistemic,6,0.628485,0.371515,0,1.0000
95,epistemic,7,0.623347,0.376653,0,0.4865
96,epistemic,0,0.174828,0.825172,0,1.0000
96,epistemic,1,0.226804,0.773196,0,1.0000
96,epistemic,2,0.455315,0.544685,0,1.0000
96,epistemic,3,0.528144,0.471856,0,1.0000
96,epistemic,4,0.589197,0.410803,0,1.0000
96,epistemic,5,0.586312,0.413688,0,1.0000
96,epistemic,6,0.643083,0.356917,0,1.0000
96,epistemic,7,0.644706,0.355294,0,0.4865
97,epistemic,0,0.199448,0.800552,0,1.0000
97,epistemic,1,0.292358,0.707642,0,1.0000
97,epistemic,2,0.453062,0.546938,0,1.0000
97,epistemic,3,0.521652,0.478348,0,1.0000
97,epistemic,4,0.552917,0.447083,0,1.0000
97,epistemic,5,0.553069,0.446931,0,1.0000
97,epistemic,6,0.573020,0.426980,0,1.0000
97,epistemic,7,0.576466,0.423534,0,0.4865
98,epistemic,0,0.209696,0.790304,0,1.0000
98,epistemic,1,0.307555,0.692445,0,1.0000
98,epistemic,2,0.465548,0.534452,0,1.0000
98,epistemic,3,0.505801,0.494199,0,1.0000
98,epistemic,4,0.616772,0.383228,0,1.0000
98,epistemic,5,0.617014,0.382986,0,1.0000
98,epistemic,6,0.630755,0.369245,0,1.0000
98,epistemic,7,0.622741,0.377259,0,0.4865
99,epistemic,0,0.256886,0.743114,0,1.0000
99,epistemic,1,0.315290,0.684710,0,1.0000
99,epistemic,2,0.414791,0.585209,0,1.0000
99,epistemic,3,0.476911,0.523089,0,1.0000
99,epistemic,4,0.547884,0.452116,0,1.0000
99,epistemic,5,0.547639,0.452361,0,1.0000
99,epistemic,6,0.568087,0.431913,0,1.0000
99,epistemic,7,0.571814,0.428186,0,0.4865
100,epistemic,0,0.274721,0.725279,0,1.0000
100,epistemic,1,0.322272,0.677728,0,1.0000
100,epistemic,2,0.490034,0.509966,0,1.0000
100,epistemic,3,0.508458,0.491542,0,1.0000
100,epistemic,4,0.539822,0.460178,0,1.0000
100,epistemic,5,0.539618,0.460382,0,1.0000
100,epistemic,6,0.574924,0.425076,0,1.0000
100,epistemic,7,0.575984,0.424016,0,0.4865
101,epistemic,0,0.221581,0.778419,0,1.0000
101,epistemic,1,0.309449,0.690551,0,1.0000
101,epistemic,2,0.425284,0.574716,0,1.0000
101,epistemic,3,0.472612,0.527388,0,1.0000
101,epistemic,4,0.582728,0.417272,0,1.0000
101,epistemic,5,0.581561,0.418439,0,1.0000
101,epistemic,6,0.600341,0.399659,0,1.0000
101,epistemic,7,0.603481,0.396519,0,0.4865
102,epistemic,0,0.333609,0.666391,0,1.0000
102,epistemic,1,0.387989,0.612011,0,1.0000
102,epistemic,2,0.523089,0.476911,0,1.0000
102,epistemic,3,0.564264,0.435736,0,1.0000
102,epistemic,4,0.640727,0.359273,0,1.0000
102,epistemic,5,0.639551,0.360449,0,1.0000
102,epistemic,6,0.662763,0.337237,0,1.0000
102,epistemic,7,0.665878,0.334122,0,0.4865
103,epistemic,0,0.258790,0.741210,0,1.0000
103,epistemic,1,0.308330,0.691670,0,1.0000
103,epistemic,2,0.420244,0.579756,0,1.0000
103,epistemic,3,0.430033,0.569967,0,1.0000
103,epistemic,4,0.548201,0.451799,0,1.0000
103,epistemic,5,0.548280,0.451720,0,1.0000
103,epistemic,6,0.577495,0.422505,0,1.0000
103,epistemic,7,0.580508,0.419492,0,0.4865
104,epistemic,0,0.275230,0.724770,0,1.0000
104,epistemic,1,0.345917,0.654083,0,1.0000
104,epistemic,2,0.522346,0.477654,0,1.0000
104,epistemic,3,0.554107,0.445893,0,1.0000
104,epistemic,4,0.604960,0.395040,0,1.0000
104,epistemic,5,0.604686,0.395314,0,1.0000
104,epistemic,6,0.646181,0.353819,0,1.0000
104,epistemic,7,0.649321,0.350679,0,0.4865
105,epistemic,0,0.193409,0.806591,0,1.0000
105,epistemic,1,0.269681,0.730319,0,1.0000
105,epistemic,2,0.389956,0.610044,0,1.0000
105,epistemic,3,0.463763,0.536237,0,1.0000
105,epistemic,4,0.585919,0.414081,0,1.0000
105,epistemic,5,0.585603,0.414397,0,1.0000
105,epistemic,6,0.609292,0.390708,0,1.0000
105,epistemic,7,0.612775,0.387225,0,0.4865
106,epistemic,0,0.263740,0.736260,0,1.0000
106,epistemic,1,0.320212,0.679788,0,1.0000
106,epistemic,2,0.417003,0.582997,0,1.0000
106,epistemic,3,0.497484,0.502516,0,1.0000
106,epistemic,4,0.536408,0.463592,0,1.0000
106,epistemic,5,0.532030,0.467970,0,1.0000
106,epistemic,6,0.563733,0.436267,0,1.0000
106,epistemic,7,0.566248,0.433752,0,0.4865
107,epistemic,0,0.257750,0.742250,0,1.0000
107,epistemic,1,0.324006,0.675994,0,1.0000
107,epistemic,2,0.479334,0.520666,0,1.0000
107,epistemic,3,0.527681,0.472319,0,1.0000
107,epistemic,4,0.578926,0.421074,0,1.0000
107,epistemic,5,0.579030,0.420970,0,1.0000
107,epistemic,6,0.642222,0.357778,0,1.0000
107,epistemic,7,0.641300,0.358700,0,0.4865
108,epistemic,0,0.163345,0.836655,0,1.0000
108,epistemic,1,0.256422,0.743578,0,1.0000
108,epistemic,2,0.462372,0.537628,0,1.0000
108,epistemic,3,0.515236,0.484764,0,1.0000
108,epistemic,4,0.594241,0.405759,0,1.0000
108,epistemic,5,0.594455,0.405545,0,1.0000
108,epistemic,6,0.631041,0.368959,0,1.0000
108,epistemic,7,0.633805,0.366195,0,0.4865
109,epistemic,0,0.117095,0.882905,0,1.0000
109,epistemic,1,0.230280,0.769720,0,1.0000
109,epistemic,2,0.413702,0.586298,0,1.0000
109,epistemic,3,0.470450,0.529550,0,1.0000
109,epistemic,4,0.566937,0.433063,0,1.0000
109,epistemic,5,0.566734,0.433266,0,1.0000
109,epistemic,6,0.604298,0.395702,0,1.0000
109,epistemic,7,0.593187,0.406813,0,0.4865
110,epistemic,0,0.171400,0.828600,0,1.0000
110,epistemic,1,0.238385,0.761615,0,1.0000
110,epistemic,2,0.395938,0.604062,0,1.0000
110,epistemic,3,0.427856,0.572144,0,1.0000
110,epistemic,4,0.543962,0.456038,0,1.0000
110,epistemic,5,0.542288,0.457712,0,1.0000
110,epistemic,6,0.583866,0.416134,0,1.0000
110,epistemic,7,0.580578,0.419422,0,0.4865
111,epistemic,0,0.262783,0.737217,0,1.0000
111,epistemic,1,0.299977,0.700023,0,1.0000
111,epistemic,2,0.405945,0.594055,0,1.0000
111,epistemic,3,0.428821,0.571179,0,1.0000
111,epistemic,4,0.556958,0.443042,0,1.0000
111,epistemic,5,0.556828,0.443172,0,1.0000
111,epistemic,6,0.587463,0.412537,0,1.0000
111,epistemic,7,0.590496,0.409504,0,0.4865
112,epistemic,0,0.142980,0.857020,0,1.0000
112,epistemic,1,0.206144,0.793856,0,1.0000
112,epistemic,2,0.405899,0.594101,0,1.0000
112,epistemic,3,0.454743,0.545257,0,1.0000
112,epistemic,4,0.529193,0.470807,0,1.0000
112,epistemic,5,0.527531,0.472469,0,1.0000
112,epistemic,6,0.563748,0.436252,0,1.0000
112,epistemic,7,0.567833,0.432167,0,0.4865
113,epistemic,0,0.293491,0.706509,0,1.0000
113,epistemic,1,0.293267,0.706733,0,1.0000
113,epistemic,2,0.420972,0.579028,0,1.0000
113,epistemic,3,0.486134,0.513866,0,1.0000
113,epistemic,4,0.572961,0.427039,0,1.0000
113,epistemic,5,0.573149,0.426851,0,1.0000
113,epistemic,6,0.620961,0.379039,0,1.0000
113,epistemic,7,0.624178,0.375822,0,0.4865
114,epistemic,0,0.268231,0.731769,0,1.0000
114,epistemic,1,0.322552,0.677448,0,1.0000
114,epistemic,2,0.457428,0.542572,0,1.0000
114,epistemic,3,0.493251,0.506749,0,1.0000
114,epistemic,4,0.585860,0.414140,0,1.0000
114,epistemic,5,0.585687,0.414313,0,1.0000
114,epistemic,6,0.632905,0.367095,0,1.0000
114,epistemic,7,0.635753,0.364247,0,0.4865
115,epistemic,0,0.257722,0.742278,0,1.0000
115,epistemic,1,0.328970,0.671030,0,1.0000
115,epistemic,2,0.440012,0.559988,0,1.0000
115,epistemic,3,0.503832,0.496168,0,1.0000
115,epistemic,4,0.611813,0.388187,0,1.0000
115,epistemic,5,0.612007,0.387993,0,1.0000
115,epistemic,6,0.639158,0.360842,0,1.0000
115,epistemic,7,0.635786,0.364214,0,0.4865
116,epistemic,0,0.296164,0.703836,0,1.0000
116,epistemic,1,0.366556,0.633444,0,1.0000
116,epistemic,2,0.464665,0.535335,0,1.0000
116,epistemic,3,0.487846,0.512154,0,1.0000
116,epistemic,4,0.584647,0.415353,0,1.0000
116,epistemic,5,0.584763,0.415237,0,1.0000
116,epistemic,6,0.627245,0.372755,0,1.0000
116,epistemic,7,0.629725,0.370275,0,0.4865
117,epistemic,0,0.195677,0.804323,0,1.0000
117,epistemic,1,0.267683,0.732317,0,1.0000
117,epistemic,2,0.436315,0.563685,0,1.0000
117,epistemic,3,0.512159,0.487841,0,1.0000
117,epistemic,4,0.570116,0.429884,0,1.0000
117,epistemic,5,0.570287,0.429713,0,1.0000
117,epistemic,6,0.587917,0.412083,0,1.0000
117,epistemic,7,0.588007,0.411993,0,0.4865
118,epistemic,0,0.256674,0.743326,0,1.0000
118,epistemic,1,0.302610,0.697390,0,1.0000
118,epistemic,2,0.400190,0.599810,0,1.0000
118,epistemic,3,0.428607,0.571393,0,1.0000
118,epistemic,4,0.515499,0.484501,0,1.0000
118,epistemic,5,0.512256,0.487744,0,1.0000
118,epistemic,6,0.542350,0.457650,0,1.0000
118,epistemic,7,0.542110,0.457890,0,0.4865
119,epistemic,0,0.215268,0.784732,0,1.0000
119,epistemic,1,0.264255,0.735745,0,1.0000
119,epistemic,2,0.425494,0.574506,0,1.0000
119,epistemic,3,0.492749,0.507251,0,1.0000
119,epistemic,4,0.601207,0.398793,0,1.0000
119,epistemic,5,0.600361,0.399639,0,1.0000
119,epistemic,6,0.635756,0.364244,0,1.0000
119,epistemic,7,0.635789,0.364211,0,0.4865
120,epistemic,0,0.212694,0.787306,0,1.0000
120,epistemic,1,0.291320,0.708680,0,1.0000
120,epistemic,2,0.452986,0.547014,0,1.0000
120,epistemic,3,0.497005,0.502995,0,1.0000
120,epistemic,4,0.595439,0.404561,0,1.0000
120,epistemic,5,0.595614,0.404386,0,1.0000
120,epistemic,6,0.601546,0.398454,0,1.0000
120,epistemic,7,0.598682,0.401318,0,0.4865
121,epistemic,0,0.153790,0.846210,0,1.0000
121,epistemic,1,0.205076,0.794924,0,1.0000
121,epistemic,2,0.310610,0.689390,0,1.0000
121,epistemic,3,0.381975,0.618025,0,1.0000
121,epistemic,4,0.488657,0.511343,0,1.0000
121,epistemic,5,0.488882,0.511118,0,1.0000
121,epistemic,6,0.534130,0.465870,0,1.0000
121,epistemic,7,0.536431,0.463569,0,0.4865
122,epistemic,0,0.217063,0.782937,0,1.0000
122,epistemic,1,0.271157,0.728843,0,1.0000
122,epistemic,2,0.466246,0.533754,0,1.0000
122,epistemic,3,0.511905,0.488095,0,1.0000
122,epistemic,4,0.559076,0.440924,0,1.0000
122,epistemic,5,0.558504,0.441496,0,1.0000
122,epistemic,6,0.558821,0.441179,0,1.0000
122,epistemic,7,0.555552,0.444448,0,0.4865
123,epistemic,0,0.256408,0.743592,0,1.0000
123,epistemic,1,0.275164,0.724836,0,1.0000
123,epistemic,2,0.479050,0.520950,0,1.0000
123,epistemic,3,0.518046,0.481954,0,1.0000
123,epistemic,4,0.591743,0.408257,0,1.0000
123,epistemic,5,0.591669,0.408331,0,1.0000
123,epistemic,6,0.627236,0.372764,0,1.0000
123,epistemic,7,0.624595,0.375405,0,0.4865
124,epistemic,0,0.179081,0.820919,0,1.0000
124,epistemic,1,0.292751,0.707249,0,1.0000
124,epistemic,2,0.347965,0.652035,0,1.0000
124,epistemic,3,0.383329,0.616671,0,1.0000
124,epistemic,4,0.465768,0.534232,0,1.0000
124,epistemic,5,0.465918,0.534082,0,1.0000
124,epistemic,6,0.498725,0.501275,0,1.0000
124,epistemic,7,0.499451,0.500549,0,0.4865
125,epistemic,0,0.256699,0.743301,0,1.0000
125,epistemic,1,0.321153,0.678847,0,1.0000
125,epistemic,2,0.455397,0.544603,0,1.0000
125,epistemic,3,0.542325,0.457675,0,1.0000
125,epistemic,4,0.604100,0.395900,0,1.0000
125,epistemic,5,0.603586,0.396414,0,1.0000
125,epistemic,6,0.611318,0.388682,0,1.0000
125,epistemic,7,0.614814,0.385186,0,0.4865
126,epistemic,0,0.281392,0.718608,0,1.0000
126,epistemic,1,0.351062,0.648938,0,1.0000
126,epistemic,2,0.476068,0.523932,0,1.0000
126,epistemic,3,0.486282,0.513718,0,1.0000
126,epistemic,4,0.540182,0.459818,0,1.0000
126,epistemic,5,0.540390,0.459610,0,1.0000
126,epistemic,6,0.591191,0.408809,0,1.0000
126,epistemic,7,0.584625,0.415375,0,0.4865
127,epistemic,0,0.270169,0.729831,0,1.0000
127,epistemic,1,0.327291,0.672709,0,1.0000
127,epistemic,2,0.420099,0.579901,0,1.0000
127,epistemic,3,0.480647,0.519353,0,1.0000
127,epistemic,4,0.534962,0.465038,0,1.0000
127,epistemic,5,0.534373,0.465627,0,1.0000
127,epistemic,6,0.558734,0.441266,0,1.0000
127,epistemic,7,0.562060,0.437940,0,0.4865
128,epistemic,0,0.163159,0.836841,0,1.0000
128,epistemic,1,0.169387,0.830613,0,1.0000
128,epistemic,2,0.354781,0.645219,0,1.0000
128,epistemic,3,0.409891,0.590109,0,1.0000
128,epistemic,4,0.527018,0.472982,0,1.0000
128,epistemic,5,0.525131,0.474869,0,1.0000
128,epistemic,6,0.555709,0.444291,0,1.0000
128,epistemic,7,0.551127,0.448873,0,0.4865
129,epistemic,0,0.191019,0.808981,0,1.0000
129,epistemic,1,0.249196,0.750804,0,1.0000
129,epistemic,2,0.445712,0.554288,0,1.0000
129,epistemic,3,0.490208,0.509792,0,1.0000
129,epistemic,4,0.595740,0.404260,0,1.0000
129,epistemic,5,0.594091,0.405909,0,1.0000
129,epistemic,6,0.616788,0.383212,0,1.0000
129,epistemic,7,0.617387,0.382613,0,0.4865
130,epistemic,0,0.169327,0.830673,0,1.0000
130,epistemic,1,0.254221,0.745779,0,1.0000
130,epistemic,2,0.430003,0.569997,0,1.0000
130,epistemic,3,0.485809,0.514191,0,1.0000
130,epistemic,4,0.571360,0.428640,0,1.0000
130,epistemic,5,0.570953,0.429047,0,1.0000
130,epistemic,6,0.588547,0.411453,0,1.0000
130,epistemic,7,0.590521,0.409479,0,0.4865
131,epistemic,0,0.179194,0.820806,0,1.0000
131,epistemic,1,0.259420,0.740580,0,1.0000
131,epistemic,2,0.418729,0.581271,0,1.0000
131,epistemic,3,0.476920,0.523080,0,1.0000
131,epistemic,4,0.558519,0.441481,0,1.0000
131,epistemic,5,0.558562,0.441438,0,1.0000
131,epistemic,6,0.571887,0.428113,0,1.0000
131,epistemic,7,0.573754,0.426246,0,0.4865
132,epistemic,0,0.287330,0.712670,0,1.0000
132,epistemic,1,0.307062,0.692938,0,1.0000
132,epistemic,2,0.445829,0.554171,0,1.0000
132,epistemic,3,0.507150,0.492850,0,1.0000
132,epistemic,4,0.551548,0.448452,0,1.0000
132,epistemic,5,0.550609,0.449391,0,1.0000
132,epistemic,6,0.563618,0.436382,0,1.0000
132,epistemic,7,0.566058,0.433942,0,0.4865
133,epistemic,0,0.127034,0.872966,0,1.0000
133,epistemic,1,0.179230,0.820770,0,1.0000
